"date","lon","lat"
2014-03-06 18:14:36,-66.4386901855469,41.7923316955566
2014-03-06 21:16:11,-66.4762191772461,41.8047103881836
2014-03-06 23:18:53,-66.4688415527344,41.8095588684082
2014-03-07 01:22:42,-66.4500885009766,41.8075485229492
2014-03-07 02:22:48,-66.4624786376953,41.8054084777832
2014-03-07 03:27:36,-66.4726028442383,41.826099395752
2014-03-07 04:30:53,-66.4598770141602,41.8437309265137
2014-03-07 05:30:56,-66.4454879760742,41.8690795898438
2014-03-07 06:30:59,-66.4253692626953,41.8892784118652
2014-03-07 08:32:52,-66.4065399169922,41.9289817810059
2014-03-07 11:36:15,-66.3897094726563,41.9789009094238
2014-03-07 12:40:14,-66.3886566162109,41.9798583984375
2014-03-07 13:40:20,-66.3914413452148,41.9822387695313
2014-03-07 14:43:04,-66.3992462158203,41.9920387268066
2014-03-07 15:46:08,-66.4062576293945,42.0165214538574
2014-03-07 16:46:12,-66.4104690551758,42.0399208068848
2014-03-07 18:48:32,-66.4045867919922,42.1007614135742
2014-03-07 20:52:29,-66.3635101318359,42.1841201782227
2014-03-07 21:52:32,-66.3147506713867,42.2247085571289
2014-03-07 22:54:57,-66.2777786254883,42.246410369873
2014-03-07 23:55:25,-66.2669982910156,42.2690391540527
2014-03-08 00:58:11,-66.265251159668,42.2932090759277
2014-03-08 02:02:11,-66.2688217163086,42.3193702697754
2014-03-08 03:08:56,-66.2751998901367,42.3540687561035
2014-03-08 04:13:09,-66.2833404541016,42.3811988830566
2014-03-08 05:16:29,-66.2900924682617,42.411018371582
2014-03-08 07:18:30,-66.306022644043,42.4709587097168
2014-03-08 08:19:10,-66.312141418457,42.4953002929688
2014-03-08 10:27:29,-66.2874221801758,42.5416793823242
2014-03-08 12:28:52,-66.2559204101563,42.5474395751953
2014-03-08 13:32:35,-66.2616806030273,42.5566291809082
2014-03-08 14:32:49,-66.2801208496094,42.5773696899414
2014-03-08 15:32:52,-66.2878875732422,42.6055297851563
2014-03-08 16:34:06,-66.2861785888672,42.6358795166016
2014-03-08 17:36:54,-66.2751007080078,42.6774482727051
2014-03-08 18:39:00,-66.2616424560547,42.7099494934082
2014-03-08 21:46:58,-66.2158889770508,42.8342514038086
2014-03-09 00:50:51,-66.1405334472656,42.910888671875
2014-03-09 01:55:07,-66.1178970336914,42.9314498901367
2014-03-09 02:55:50,-66.1024169921875,42.9502105712891
2014-03-09 03:57:23,-66.0984725952148,42.9736404418945
2014-03-09 05:03:00,-66.0969467163086,42.9938888549805
2014-03-09 09:12:06,-66.1147384643555,43.1446113586426
2014-03-09 10:12:12,-66.0935592651367,43.1786308288574
2014-03-09 11:13:04,-66.0550918579102,43.2109718322754
