"Date","Depth","Light","ETemp","DateTime","HST","days","minutes","five","ten","second","depthc"
39883.784722,92,160,22.15,2009-03-11 18:50:00,2009-03-11 08:50:00,11,530,0,0,0,17.5
39883.791667,109.5,152.25,21.75,2009-03-11 19:00:00,2009-03-11 09:00:00,11,540,0,0,0,23
39883.798611,132.5,143.75,20.3,2009-03-11 19:10:00,2009-03-11 09:10:00,11,550,0,0,0,5.5
39883.805556,138,145.25,20.05,2009-03-11 19:20:00,2009-03-11 09:20:00,11,560,0,0,0,9.5
39883.8125,128.5,148.5,20.25,2009-03-11 19:30:00,2009-03-11 09:30:00,11,570,0,0,0,19
39883.819444,147.5,144.25,19.7,2009-03-11 19:40:00,2009-03-11 09:40:00,11,580,0,0,0,19.5
39883.826389,128,150.25,20.85,2009-03-11 19:50:00,2009-03-11 09:50:00,11,590,0,0,0,18.5
39883.833333,146.5,147,20,2009-03-11 20:00:00,2009-03-11 10:00:00,11,600,0,0,0,19
39883.840278,127.5,153.25,20.9,2009-03-11 20:10:00,2009-03-11 10:10:00,11,610,0,0,0,45.5
39883.847222,82,171.5,22.55,2009-03-11 20:20:00,2009-03-11 10:20:00,11,620,0,0,0,2.5
39883.854167,79.5,173.25,22.55,2009-03-11 20:30:00,2009-03-11 10:30:00,11,630,0,0,0,66.5
39883.861111,13,198.25,22.9,2009-03-11 20:40:00,2009-03-11 10:40:00,11,640,0,0,0,3
39883.868056,16,194.5,22.9,2009-03-11 20:50:00,2009-03-11 10:50:00,11,650,0,0,0,0
39883.875,16,203,22.9,2009-03-11 21:00:00,2009-03-11 11:00:00,11,660,0,0,0,1.5
39883.881944,14.5,200.5,22.9,2009-03-11 21:10:00,2009-03-11 11:10:00,11,670,0,0,0,3.5
39883.888889,18,202.5,22.9,2009-03-11 21:20:00,2009-03-11 11:20:00,11,680,0,0,0,2
39883.895833,20,197.5,22.9,2009-03-11 21:30:00,2009-03-11 11:30:00,11,690,0,0,0,6.5
39883.902778,13.5,208.25,22.9,2009-03-11 21:40:00,2009-03-11 11:40:00,11,700,0,0,0,4.5
39883.909722,9,206.5,22.95,2009-03-11 21:50:00,2009-03-11 11:50:00,11,710,0,0,0,25.5
39883.916667,34.5,198.5,22.9,2009-03-11 22:00:00,2009-03-11 12:00:00,11,720,0,0,0,22.5
39883.923611,12,206.25,22.9,2009-03-11 22:10:00,2009-03-11 12:10:00,11,730,0,0,0,23.5
39883.930556,35.5,201.25,22.9,2009-03-11 22:20:00,2009-03-11 12:20:00,11,740,0,0,0,4
39883.9375,31.5,198.75,22.9,2009-03-11 22:30:00,2009-03-11 12:30:00,11,750,0,0,0,2
39883.944444,33.5,198.5,22.9,2009-03-11 22:40:00,2009-03-11 12:40:00,11,760,0,0,0,24.5
39883.951389,58,185.75,22.85,2009-03-11 22:50:00,2009-03-11 12:50:00,11,770,0,0,0,38.5
39883.958333,19.5,203.5,22.9,2009-03-11 23:00:00,2009-03-11 13:00:00,11,780,0,0,0,9.5
39883.965278,10,195.75,22.9,2009-03-11 23:10:00,2009-03-11 13:10:00,11,790,0,0,0,1.5
39883.972222,11.5,202.75,22.9,2009-03-11 23:20:00,2009-03-11 13:20:00,11,800,0,0,0,8.5
39883.979167,20,195.25,22.9,2009-03-11 23:30:00,2009-03-11 13:30:00,11,810,0,0,0,8
39883.986111,28,197.25,22.9,2009-03-11 23:40:00,2009-03-11 13:40:00,11,820,0,0,0,1
39883.993056,29,196.5,22.9,2009-03-11 23:50:00,2009-03-11 13:50:00,11,830,0,0,0,1.5
39884,27.5,196.75,22.9,2009-03-12 00:00:00,2009-03-11 14:00:00,11,840,0,0,0,1
39884.006944,28.5,194,22.9,2009-03-12 00:10:00,2009-03-11 14:10:00,11,850,0,0,0,6
39884.013889,34.5,193.25,22.9,2009-03-12 00:20:00,2009-03-11 14:20:00,11,860,0,0,0,0.5
39884.020833,34,192.5,22.85,2009-03-12 00:30:00,2009-03-11 14:30:00,11,870,0,0,0,14
39884.027778,20,199.5,22.9,2009-03-12 00:40:00,2009-03-11 14:40:00,11,880,0,0,0,0.5
39884.034722,19.5,203.5,23.05,2009-03-12 00:50:00,2009-03-11 14:50:00,11,890,0,0,0,5
39884.041667,14.5,202.75,23.05,2009-03-12 01:00:00,2009-03-11 15:00:00,11,900,0,0,0,9
39884.048611,23.5,199.5,22.9,2009-03-12 01:10:00,2009-03-11 15:10:00,11,910,0,0,0,0
39884.055556,23.5,192.75,22.9,2009-03-12 01:20:00,2009-03-11 15:20:00,11,920,0,0,0,1.5
39884.0625,25,188.5,22.9,2009-03-12 01:30:00,2009-03-11 15:30:00,11,930,0,0,0,2.5
39884.069444,22.5,194.5,22.95,2009-03-12 01:40:00,2009-03-11 15:40:00,11,940,0,0,0,2
39884.076389,20.5,190.25,22.95,2009-03-12 01:50:00,2009-03-11 15:50:00,11,950,0,0,0,3
39884.083333,23.5,194.25,22.9,2009-03-12 02:00:00,2009-03-11 16:00:00,11,960,0,0,0,18
39884.090278,5.5,212.75,23.25,2009-03-12 02:10:00,2009-03-11 16:10:00,11,970,0,0,0,23
39884.097222,28.5,187,22.9,2009-03-12 02:20:00,2009-03-11 16:20:00,11,980,0,0,0,10
39884.104167,18.5,192.75,22.95,2009-03-12 02:30:00,2009-03-11 16:30:00,11,990,0,0,0,7.5
39884.111111,26,191,22.9,2009-03-12 02:40:00,2009-03-11 16:40:00,11,1000,0,0,0,22
39884.118056,4,194.25,23.2,2009-03-12 02:50:00,2009-03-11 16:50:00,11,1010,0,0,0,17.5
39884.125,21.5,189.5,22.95,2009-03-12 03:00:00,2009-03-11 17:00:00,11,1020,0,0,0,5
39884.131944,26.5,181,22.9,2009-03-12 03:10:00,2009-03-11 17:10:00,11,1030,0,0,0,3
39884.138889,23.5,182.75,22.9,2009-03-12 03:20:00,2009-03-11 17:20:00,11,1040,0,0,0,16
39884.145833,7.5,190,23.15,2009-03-12 03:30:00,2009-03-11 17:30:00,11,1050,0,0,0,8
39884.152778,15.5,185.5,22.9,2009-03-12 03:40:00,2009-03-11 17:40:00,11,1060,0,0,0,0.5
39884.159722,16,183.25,23,2009-03-12 03:50:00,2009-03-11 17:50:00,11,1070,0,0,0,16.5
39884.166667,32.5,167.75,22.85,2009-03-12 04:00:00,2009-03-11 18:00:00,11,1080,0,0,0,3
39884.173611,29.5,167.5,22.9,2009-03-12 04:10:00,2009-03-11 18:10:00,11,1090,0,0,0,26
39884.180556,3.5,184.25,23.1,2009-03-12 04:20:00,2009-03-11 18:20:00,11,1100,0,0,0,20
39884.1875,23.5,165.75,22.9,2009-03-12 04:30:00,2009-03-11 18:30:00,11,1110,0,0,0,4.5
39884.194444,28,153.25,22.9,2009-03-12 04:40:00,2009-03-11 18:40:00,11,1120,0,0,0,7
39884.201389,35,134,22.85,2009-03-12 04:50:00,2009-03-11 18:50:00,11,1130,0,0,0,0.5
39884.208333,35.5,111.25,22.85,2009-03-12 05:00:00,2009-03-11 19:00:00,11,1140,0,0,0,3
39884.215278,38.5,87.75,22.85,2009-03-12 05:10:00,2009-03-11 19:10:00,11,1150,0,0,0,5
39884.222222,33.5,69.5,22.85,2009-03-12 05:20:00,2009-03-11 19:20:00,11,1160,0,0,0,12
39884.229167,21.5,58,22.9,2009-03-12 05:30:00,2009-03-11 19:30:00,11,1170,0,0,0,2.5
39884.236111,24,49.5,22.9,2009-03-12 05:40:00,2009-03-11 19:40:00,11,1180,0,0,0,3
39884.243056,27,50.5,22.9,2009-03-12 05:50:00,2009-03-11 19:50:00,11,1190,0,0,0,19.5
39884.25,46.5,45.25,22.7,2009-03-12 06:00:00,2009-03-11 20:00:00,11,1200,0,0,0,21.5
39884.256944,25,58.25,22.9,2009-03-12 06:10:00,2009-03-11 20:10:00,11,1210,0,0,0,12.5
39884.263889,37.5,57.25,22.75,2009-03-12 06:20:00,2009-03-11 20:20:00,11,1220,0,0,0,24.5
39884.270833,62,46,22.6,2009-03-12 06:30:00,2009-03-11 20:30:00,11,1230,0,0,0,4.5
39884.277778,57.5,49.75,22.6,2009-03-12 06:40:00,2009-03-11 20:40:00,11,1240,0,0,0,1.5
39884.284722,59,47.25,22.6,2009-03-12 06:50:00,2009-03-11 20:50:00,11,1250,0,0,0,0
39884.291667,59,56,22.6,2009-03-12 07:00:00,2009-03-11 21:00:00,11,1260,0,0,0,55
39884.298611,4,93.25,22.9,2009-03-12 07:10:00,2009-03-11 21:10:00,11,1270,0,0,0,0
39884.305556,4,83.25,22.9,2009-03-12 07:20:00,2009-03-11 21:20:00,11,1280,0,0,0,0
39884.3125,4,89.25,22.9,2009-03-12 07:30:00,2009-03-11 21:30:00,11,1290,0,0,0,0.5
39884.319444,3.5,81.75,22.9,2009-03-12 07:40:00,2009-03-11 21:40:00,11,1300,0,0,0,1.5
39884.326389,5,89.75,22.9,2009-03-12 07:50:00,2009-03-11 21:50:00,11,1310,0,0,0,7.5
39884.333333,12.5,91.5,22.9,2009-03-12 08:00:00,2009-03-11 22:00:00,11,1320,0,0,0,37.5
39884.340278,50,66,22.75,2009-03-12 08:10:00,2009-03-11 22:10:00,11,1330,0,0,0,3.5
39884.347222,46.5,57,22.75,2009-03-12 08:20:00,2009-03-11 22:20:00,11,1340,0,0,0,10.5
39884.354167,57,58,22.7,2009-03-12 08:30:00,2009-03-11 22:30:00,11,1350,0,0,0,4.5
39884.361111,61.5,53.5,22.7,2009-03-12 08:40:00,2009-03-11 22:40:00,11,1360,0,0,0,57.5
39884.368056,4,89,22.85,2009-03-12 08:50:00,2009-03-11 22:50:00,11,1370,0,0,0,0
39884.375,4,81.75,22.85,2009-03-12 09:00:00,2009-03-11 23:00:00,11,1380,0,0,0,15
39884.381944,19,82.75,22.85,2009-03-12 09:10:00,2009-03-11 23:10:00,11,1390,0,0,0,14.5
39884.388889,4.5,94.75,22.85,2009-03-12 09:20:00,2009-03-11 23:20:00,11,1400,0,0,0,33.5
39884.395833,38,73.5,22.85,2009-03-12 09:30:00,2009-03-11 23:30:00,11,1410,0,0,0,19
39884.402778,57,64.75,22.75,2009-03-12 09:40:00,2009-03-11 23:40:00,11,1420,0,0,0,16
39884.409722,73,58.5,22.7,2009-03-12 09:50:00,2009-03-11 23:50:00,11,1430,0,0,0,4
39884.416667,77,62.5,22.75,2009-03-12 10:00:00,2009-03-12 00:00:00,12,0,0,0,0,16.5
39884.423611,93.5,53.5,22.65,2009-03-12 10:10:00,2009-03-12 00:10:00,12,10,0,0,0,89.5
39884.430556,4,97.75,22.8,2009-03-12 10:20:00,2009-03-12 00:20:00,12,20,0,0,0,23
39884.4375,27,84.75,22.8,2009-03-12 10:30:00,2009-03-12 00:30:00,12,30,0,0,0,10
39884.444444,37,73.5,22.8,2009-03-12 10:40:00,2009-03-12 00:40:00,12,40,0,0,0,12
39884.451389,49,79.75,22.8,2009-03-12 10:50:00,2009-03-12 00:50:00,12,50,0,0,0,9
39884.458333,58,73.5,22.8,2009-03-12 11:00:00,2009-03-12 01:00:00,12,60,0,0,0,10
39884.465278,68,67.25,22.75,2009-03-12 11:10:00,2009-03-12 01:10:00,12,70,0,0,0,3.5
39884.472222,71.5,64.5,22.7,2009-03-12 11:20:00,2009-03-12 01:20:00,12,80,0,0,0,19
39884.479167,90.5,55.75,22.75,2009-03-12 11:30:00,2009-03-12 01:30:00,12,90,0,0,0,25
39884.486111,115.5,47,21.85,2009-03-12 11:40:00,2009-03-12 01:40:00,12,100,0,0,0,14.5
39884.493056,101,48.75,22.75,2009-03-12 11:50:00,2009-03-12 01:50:00,12,110,0,0,0,5
39884.5,96,52.25,22.75,2009-03-12 12:00:00,2009-03-12 02:00:00,12,120,0,0,0,10
39884.506944,106,51.25,22.7,2009-03-12 12:10:00,2009-03-12 02:10:00,12,130,0,0,0,9
39884.513889,97,54,22.7,2009-03-12 12:20:00,2009-03-12 02:20:00,12,140,0,0,0,26
39884.520833,123,35.25,21.4,2009-03-12 12:30:00,2009-03-12 02:30:00,12,150,0,0,0,5.5
39884.527778,117.5,36.25,21.7,2009-03-12 12:40:00,2009-03-12 02:40:00,12,160,0,0,0,6.5
39884.534722,124,42.75,21.4,2009-03-12 12:50:00,2009-03-12 02:50:00,12,170,0,0,0,22.5
39884.541667,101.5,51.25,22.45,2009-03-12 13:00:00,2009-03-12 03:00:00,12,180,0,0,0,24
39884.548611,125.5,44,21.35,2009-03-12 13:10:00,2009-03-12 03:10:00,12,190,0,0,0,8.5
39884.555556,134,35.5,20.8,2009-03-12 13:20:00,2009-03-12 03:20:00,12,200,0,0,0,15
39884.5625,119,33.5,21.35,2009-03-12 13:30:00,2009-03-12 03:30:00,12,210,0,0,0,17.5
39884.569444,101.5,43.75,22.4,2009-03-12 13:40:00,2009-03-12 03:40:00,12,220,0,0,0,11.5
39884.576389,113,44.25,22,2009-03-12 13:50:00,2009-03-12 03:50:00,12,230,0,0,0,13
39884.583333,100,47,22.4,2009-03-12 14:00:00,2009-03-12 04:00:00,12,240,0,0,0,16.5
39884.590278,116.5,35.25,21.85,2009-03-12 14:10:00,2009-03-12 04:10:00,12,250,0,0,0,0
39884.597222,116.5,39,21.65,2009-03-12 14:20:00,2009-03-12 04:20:00,12,260,0,0,0,14.5
39884.604167,102,43.75,22.65,2009-03-12 14:30:00,2009-03-12 04:30:00,12,270,0,0,0,16.5
39884.611111,85.5,52.5,22.7,2009-03-12 14:40:00,2009-03-12 04:40:00,12,280,0,0,0,13
39884.618056,98.5,41.5,22.65,2009-03-12 14:50:00,2009-03-12 04:50:00,12,290,0,0,0,10
39884.625,88.5,46,22.6,2009-03-12 15:00:00,2009-03-12 05:00:00,12,300,0,0,0,15.5
39884.631944,73,43.25,22.85,2009-03-12 15:10:00,2009-03-12 05:10:00,12,310,0,0,0,16.5
39884.638889,89.5,42.25,22.7,2009-03-12 15:20:00,2009-03-12 05:20:00,12,320,0,0,0,1
39884.645833,90.5,40.5,22.45,2009-03-12 15:30:00,2009-03-12 05:30:00,12,330,0,0,0,8.5
39884.652778,82,39.25,22.8,2009-03-12 15:40:00,2009-03-12 05:40:00,12,340,0,0,0,15
39884.659722,97,39.25,22.35,2009-03-12 15:50:00,2009-03-12 05:50:00,12,350,0,0,0,13
39884.666667,110,38.75,21.65,2009-03-12 16:00:00,2009-03-12 06:00:00,12,360,0,0,0,8
39884.673611,102,45.5,22,2009-03-12 16:10:00,2009-03-12 06:10:00,12,370,0,0,0,35.5
39884.680556,137.5,55.25,20.45,2009-03-12 16:20:00,2009-03-12 06:20:00,12,380,0,0,0,1.5
39884.6875,136,83.25,20.5,2009-03-12 16:30:00,2009-03-12 06:30:00,12,390,0,0,0,63.5
39884.694444,72.5,125,22.8,2009-03-12 16:40:00,2009-03-12 06:40:00,12,400,0,0,0,3
39884.701389,69.5,134.75,22.8,2009-03-12 16:50:00,2009-03-12 06:50:00,12,410,0,0,0,75
39884.708333,144.5,116.25,20.3,2009-03-12 17:00:00,2009-03-12 07:00:00,12,420,0,0,0,26.5
39884.715278,118,129.5,22.65,2009-03-12 17:10:00,2009-03-12 07:10:00,12,430,0,0,0,29.5
39884.722222,88.5,145,22.8,2009-03-12 17:20:00,2009-03-12 07:20:00,12,440,0,0,0,3.5
39884.729167,92,144.75,22.7,2009-03-12 17:30:00,2009-03-12 07:30:00,12,450,0,0,0,16
39884.736111,76,152.25,22.8,2009-03-12 17:40:00,2009-03-12 07:40:00,12,460,0,0,0,10
39884.743056,66,163.75,22.85,2009-03-12 17:50:00,2009-03-12 07:50:00,12,470,0,0,0,24
39884.75,42,171.5,22.85,2009-03-12 18:00:00,2009-03-12 08:00:00,12,480,0,0,0,16
39884.756944,26,178.5,22.85,2009-03-12 18:10:00,2009-03-12 08:10:00,12,490,0,0,0,10
39884.763889,16,179.5,22.9,2009-03-12 18:20:00,2009-03-12 08:20:00,12,500,0,0,0,17
39884.770833,33,178.25,22.9,2009-03-12 18:30:00,2009-03-12 08:30:00,12,510,0,0,0,4
39884.777778,29,180.75,22.9,2009-03-12 18:40:00,2009-03-12 08:40:00,12,520,0,0,0,3.5
39884.784722,25.5,185.5,22.9,2009-03-12 18:50:00,2009-03-12 08:50:00,12,530,0,0,0,2
39884.791667,27.5,187.75,22.9,2009-03-12 19:00:00,2009-03-12 09:00:00,12,540,0,0,0,3
39884.798611,24.5,185.75,23,2009-03-12 19:10:00,2009-03-12 09:10:00,12,550,0,0,0,21
39884.805556,3.5,198.5,22.9,2009-03-12 19:20:00,2009-03-12 09:20:00,12,560,0,0,0,6
39884.8125,9.5,192,22.7,2009-03-12 19:30:00,2009-03-12 09:30:00,12,570,0,0,0,5.5
39884.819444,4,202.5,22.95,2009-03-12 19:40:00,2009-03-12 09:40:00,12,580,0,0,0,0
39884.826389,4,197.75,22.65,2009-03-12 19:50:00,2009-03-12 09:50:00,12,590,0,0,0,10.5
39884.833333,14.5,191.5,23,2009-03-12 20:00:00,2009-03-12 10:00:00,12,600,0,0,0,0
39884.840278,14.5,193.5,22.9,2009-03-12 20:10:00,2009-03-12 10:10:00,12,610,0,0,0,17.5
39884.847222,32,181.5,22.9,2009-03-12 20:20:00,2009-03-12 10:20:00,12,620,0,0,0,35.5
39884.854167,67.5,172.25,22.9,2009-03-12 20:30:00,2009-03-12 10:30:00,12,630,0,0,0,11.5
39884.861111,79,166.25,22.85,2009-03-12 20:40:00,2009-03-12 10:40:00,12,640,0,0,0,8.5
39884.868056,87.5,164.75,22.85,2009-03-12 20:50:00,2009-03-12 10:50:00,12,650,0,0,0,53.5
39884.875,141,140.25,22.25,2009-03-12 21:00:00,2009-03-12 11:00:00,12,660,0,0,0,18
39884.881944,159,125.25,19.8,2009-03-12 21:10:00,2009-03-12 11:10:00,12,670,0,0,0,29
39884.888889,188,123.25,18.05,2009-03-12 21:20:00,2009-03-12 11:20:00,12,680,0,0,0,51.5
39884.895833,136.5,157.75,22.75,2009-03-12 21:30:00,2009-03-12 11:30:00,12,690,0,0,0,8.5
39884.902778,128,157,22.7,2009-03-12 21:40:00,2009-03-12 11:40:00,12,700,0,0,0,45.5
39884.909722,82.5,174.25,22.75,2009-03-12 21:50:00,2009-03-12 11:50:00,12,710,0,0,0,59
39884.916667,141.5,146,20.9,2009-03-12 22:00:00,2009-03-12 12:00:00,12,720,0,0,0,5
39884.923611,146.5,139.5,20.85,2009-03-12 22:10:00,2009-03-12 12:10:00,12,730,0,0,0,7.5
39884.930556,154,139.5,20.5,2009-03-12 22:20:00,2009-03-12 12:20:00,12,740,0,0,0,2.5
39884.9375,151.5,146,20.3,2009-03-12 22:30:00,2009-03-12 12:30:00,12,750,0,0,0,30.5
39884.944444,121,153.5,21.65,2009-03-12 22:40:00,2009-03-12 12:40:00,12,760,0,0,0,55
39884.951389,66,186,22.75,2009-03-12 22:50:00,2009-03-12 12:50:00,12,770,0,0,0,8
39884.958333,74,178,22.75,2009-03-12 23:00:00,2009-03-12 13:00:00,12,780,0,0,0,3
39884.965278,77,179.5,22.8,2009-03-12 23:10:00,2009-03-12 13:10:00,12,790,0,0,0,37
39884.972222,40,190.75,22.85,2009-03-12 23:20:00,2009-03-12 13:20:00,12,800,0,0,0,15
39884.979167,25,192,22.85,2009-03-12 23:30:00,2009-03-12 13:30:00,12,810,0,0,0,5
39884.986111,20,202.5,22.85,2009-03-12 23:40:00,2009-03-12 13:40:00,12,820,0,0,0,15.5
39884.993056,35.5,188.5,22.85,2009-03-12 23:50:00,2009-03-12 13:50:00,12,830,0,0,0,2
39885,37.5,190.5,22.85,2009-03-13 00:00:00,2009-03-12 14:00:00,12,840,0,0,0,3
39885.006944,40.5,191.75,22.9,2009-03-13 00:10:00,2009-03-12 14:10:00,12,850,0,0,0,11
39885.013889,51.5,190.25,22.85,2009-03-13 00:20:00,2009-03-12 14:20:00,12,860,0,0,0,15
39885.020833,36.5,196,22.85,2009-03-13 00:30:00,2009-03-12 14:30:00,12,870,0,0,0,6
39885.027778,42.5,195.25,22.8,2009-03-13 00:40:00,2009-03-12 14:40:00,12,880,0,0,0,10.5
39885.034722,53,180,22.75,2009-03-13 00:50:00,2009-03-12 14:50:00,12,890,0,0,0,25
39885.041667,28,190.5,22.8,2009-03-13 01:00:00,2009-03-12 15:00:00,12,900,0,0,0,29.5
39885.048611,57.5,181.5,22.8,2009-03-13 01:10:00,2009-03-12 15:10:00,12,910,0,0,0,2
39885.055556,55.5,183.5,22.85,2009-03-13 01:20:00,2009-03-12 15:20:00,12,920,0,0,0,3
39885.0625,58.5,181.75,22.85,2009-03-13 01:30:00,2009-03-12 15:30:00,12,930,0,0,0,52.5
39885.069444,111,161.25,22.1,2009-03-13 01:40:00,2009-03-12 15:40:00,12,940,0,0,0,44.5
39885.076389,66.5,172.25,22.9,2009-03-13 01:50:00,2009-03-12 15:50:00,12,950,0,0,0,62.5
39885.083333,4,198,22.85,2009-03-13 02:00:00,2009-03-12 16:00:00,12,960,0,0,0,2.5
39885.090278,6.5,196,22.9,2009-03-13 02:10:00,2009-03-12 16:10:00,12,970,0,0,0,7
39885.097222,13.5,191.5,22.9,2009-03-13 02:20:00,2009-03-12 16:20:00,12,980,0,0,0,10
39885.104167,3.5,203.5,22.9,2009-03-13 02:30:00,2009-03-12 16:30:00,12,990,0,0,0,14
39885.111111,17.5,194.25,22.9,2009-03-13 02:40:00,2009-03-12 16:40:00,12,1000,0,0,0,5.5
39885.118056,23,188.5,22.9,2009-03-13 02:50:00,2009-03-12 16:50:00,12,1010,0,0,0,10
39885.125,13,192,22.9,2009-03-13 03:00:00,2009-03-12 17:00:00,12,1020,0,0,0,8
39885.131944,5,207.25,22.9,2009-03-13 03:10:00,2009-03-12 17:10:00,12,1030,0,0,0,38
39885.138889,43,170.25,22.85,2009-03-13 03:20:00,2009-03-12 17:20:00,12,1040,0,0,0,18
39885.145833,25,175.75,22.85,2009-03-13 03:30:00,2009-03-12 17:30:00,12,1050,0,0,0,20
39885.152778,5,185.5,22.85,2009-03-13 03:40:00,2009-03-12 17:40:00,12,1060,0,0,0,11
39885.159722,16,175,22.8,2009-03-13 03:50:00,2009-03-12 17:50:00,12,1070,0,0,0,37
39885.166667,53,148.75,22.9,2009-03-13 04:00:00,2009-03-12 18:00:00,12,1080,0,0,0,15.5
39885.173611,37.5,151.25,22.85,2009-03-13 04:10:00,2009-03-12 18:10:00,12,1090,0,0,0,34
39885.180556,3.5,171.75,22.8,2009-03-13 04:20:00,2009-03-12 18:20:00,12,1100,0,0,0,1.5
39885.1875,5,165.75,22.85,2009-03-13 04:30:00,2009-03-12 18:30:00,12,1110,0,0,0,8.5
39885.194444,13.5,150.75,22.85,2009-03-13 04:40:00,2009-03-12 18:40:00,12,1120,0,0,0,9.5
39885.201389,4,144.75,22.8,2009-03-13 04:50:00,2009-03-12 18:50:00,12,1130,0,0,0,0.5
39885.208333,4.5,126.75,22.85,2009-03-13 05:00:00,2009-03-12 19:00:00,12,1140,0,0,0,14.5
39885.215278,19,94.25,22.9,2009-03-13 05:10:00,2009-03-12 19:10:00,12,1150,0,0,0,17.5
39885.222222,36.5,58.25,22.9,2009-03-13 05:20:00,2009-03-12 19:20:00,12,1160,0,0,0,12.5
39885.229167,49,41,22.9,2009-03-13 05:30:00,2009-03-12 19:30:00,12,1170,0,0,0,0.5
39885.236111,48.5,37.25,22.85,2009-03-13 05:40:00,2009-03-12 19:40:00,12,1180,0,0,0,23
39885.243056,71.5,31.5,22.85,2009-03-13 05:50:00,2009-03-12 19:50:00,12,1190,0,0,0,3.5
39885.25,75,31,22.85,2009-03-13 06:00:00,2009-03-12 20:00:00,12,1200,0,0,0,3
39885.256944,78,30.25,22.85,2009-03-13 06:10:00,2009-03-12 20:10:00,12,1210,0,0,0,37
39885.263889,41,39,22.85,2009-03-13 06:20:00,2009-03-12 20:20:00,12,1220,0,0,0,52.5
39885.270833,93.5,31.25,22.55,2009-03-13 06:30:00,2009-03-12 20:30:00,12,1230,0,0,0,23.5
39885.277778,70,34.75,22.8,2009-03-13 06:40:00,2009-03-12 20:40:00,12,1240,0,0,0,4
39885.284722,74,36.25,22.7,2009-03-13 06:50:00,2009-03-12 20:50:00,12,1250,0,0,0,35.5
39885.291667,109.5,32,22.2,2009-03-13 07:00:00,2009-03-12 21:00:00,12,1260,0,0,0,9.5
39885.298611,100,33.25,22.45,2009-03-13 07:10:00,2009-03-12 21:10:00,12,1270,0,0,0,7
39885.305556,93,37.75,22.6,2009-03-13 07:20:00,2009-03-12 21:20:00,12,1280,0,0,0,11.5
39885.3125,104.5,32.5,22.35,2009-03-13 07:30:00,2009-03-12 21:30:00,12,1290,0,0,0,0.5
39885.319444,104,35.75,22.25,2009-03-13 07:40:00,2009-03-12 21:40:00,12,1300,0,0,0,1
39885.326389,105,36,22.15,2009-03-13 07:50:00,2009-03-12 21:50:00,12,1310,0,0,0,1.5
39885.333333,103.5,35,22.05,2009-03-13 08:00:00,2009-03-12 22:00:00,12,1320,0,0,0,18
39885.340278,85.5,44.5,22.55,2009-03-13 08:10:00,2009-03-12 22:10:00,12,1330,0,0,0,10
39885.347222,95.5,42.75,22.4,2009-03-13 08:20:00,2009-03-12 22:20:00,12,1340,0,0,0,3
39885.354167,92.5,43.5,22.2,2009-03-13 08:30:00,2009-03-12 22:30:00,12,1350,0,0,0,11
39885.361111,81.5,51.75,22.55,2009-03-13 08:40:00,2009-03-12 22:40:00,12,1360,0,0,0,20
39885.368056,101.5,42.75,22,2009-03-13 08:50:00,2009-03-12 22:50:00,12,1370,0,0,0,13.5
39885.375,115,34.25,21.45,2009-03-13 09:00:00,2009-03-12 23:00:00,12,1380,0,0,0,27.5
39885.381944,87.5,49.75,22.6,2009-03-13 09:10:00,2009-03-12 23:10:00,12,1390,0,0,0,22
39885.388889,109.5,41.75,21.9,2009-03-13 09:20:00,2009-03-12 23:20:00,12,1400,0,0,0,9
39885.395833,100.5,46,22.25,2009-03-13 09:30:00,2009-03-12 23:30:00,12,1410,0,0,0,20.5
39885.402778,121,36.5,21.15,2009-03-13 09:40:00,2009-03-12 23:40:00,12,1420,0,0,0,50
39885.409722,71,54.5,22.7,2009-03-13 09:50:00,2009-03-12 23:50:00,12,1430,0,0,0,20
39885.416667,91,47.25,22.2,2009-03-13 10:00:00,2009-03-13 00:00:00,13,0,0,0,0,4.5
39885.423611,86.5,50,22.55,2009-03-13 10:10:00,2009-03-13 00:10:00,13,10,0,0,0,45
39885.430556,41.5,66.75,22.9,2009-03-13 10:20:00,2009-03-13 00:20:00,13,20,0,0,0,38
39885.4375,3.5,96.5,22.9,2009-03-13 10:30:00,2009-03-13 00:30:00,13,30,0,0,0,1.5
39885.444444,5,90.25,22.9,2009-03-13 10:40:00,2009-03-13 00:40:00,13,40,0,0,0,33.5
39885.451389,38.5,68.5,22.9,2009-03-13 10:50:00,2009-03-13 00:50:00,13,50,0,0,0,15.5
39885.458333,54,63.75,22.65,2009-03-13 11:00:00,2009-03-13 01:00:00,13,60,0,0,0,38
39885.465278,92,46.75,21.7,2009-03-13 11:10:00,2009-03-13 01:10:00,13,70,0,0,0,21
39885.472222,71,56.75,22.35,2009-03-13 11:20:00,2009-03-13 01:20:00,13,80,0,0,0,67
39885.479167,4,85.75,22.85,2009-03-13 11:30:00,2009-03-13 01:30:00,13,90,0,0,0,0
39885.486111,4,91.5,22.85,2009-03-13 11:40:00,2009-03-13 01:40:00,13,100,0,0,0,20.5
39885.493056,24.5,79.75,22.9,2009-03-13 11:50:00,2009-03-13 01:50:00,13,110,0,0,0,2
39885.5,22.5,81.25,22.9,2009-03-13 12:00:00,2009-03-13 02:00:00,13,120,0,0,0,18.5
39885.506944,4,86.25,22.8,2009-03-13 12:10:00,2009-03-13 02:10:00,13,130,0,0,0,35.5
39885.513889,39.5,59,22.85,2009-03-13 12:20:00,2009-03-13 02:20:00,13,140,0,0,0,24.5
