"","ID","time","depth","dt"
"4381","T172062",2017-08-12 07:15:00,0.5,1.25
"4382","T172062",2017-08-12 07:16:15,9,1.25
"4383","T172062",2017-08-12 07:17:30,11,1.25
"4384","T172062",2017-08-12 07:18:45,4,1.25
"4385","T172062",2017-08-12 07:20:00,4,1.25
"4386","T172062",2017-08-12 07:21:15,1,1.25
"4387","T172062",2017-08-12 07:22:30,2,1.25
"4388","T172062",2017-08-12 07:23:45,2.5,1.25
"4389","T172062",2017-08-12 07:25:00,4,1.25
"4390","T172062",2017-08-12 07:26:15,0.5,1.25
"4391","T172062",2017-08-12 07:27:30,1,1.25
"4392","T172062",2017-08-12 07:28:45,14.5,1.25
"4393","T172062",2017-08-12 07:30:00,4,1.25
"4394","T172062",2017-08-12 07:31:15,0.5,1.25
"4395","T172062",2017-08-12 07:32:30,2.5,1.25
"4396","T172062",2017-08-12 07:33:45,5.5,1.25
"4397","T172062",2017-08-12 07:35:00,7,1.25
"4398","T172062",2017-08-12 07:36:15,1,1.25
"4399","T172062",2017-08-12 07:37:30,1,1.25
"4400","T172062",2017-08-12 07:38:45,2,1.25
"4401","T172062",2017-08-12 07:40:00,38.5,1.25
"4402","T172062",2017-08-12 07:41:15,38.5,1.25
"4403","T172062",2017-08-12 07:42:30,25.5,1.25
"4404","T172062",2017-08-12 07:43:45,2.5,1.25
"4405","T172062",2017-08-12 07:45:00,0.5,1.25
"4406","T172062",2017-08-12 07:46:15,1,1.25
"4407","T172062",2017-08-12 07:47:30,1,1.25
"4408","T172062",2017-08-12 07:48:45,1,1.25
"4409","T172062",2017-08-12 07:50:00,1,1.25
"4410","T172062",2017-08-12 07:51:15,1,1.25
"4411","T172062",2017-08-12 07:52:30,1,1.25
"4412","T172062",2017-08-12 07:53:45,2,1.25
"4413","T172062",2017-08-12 07:55:00,1,1.25
"4414","T172062",2017-08-12 07:56:15,2,1.25
"4415","T172062",2017-08-12 07:57:30,2,1.25
"4416","T172062",2017-08-12 07:58:45,2.5,1.25
"4417","T172062",2017-08-12 08:00:00,4,1.25
"4418","T172062",2017-08-12 08:01:15,1,1.25
"4419","T172062",2017-08-12 08:02:30,2.5,1.25
"4420","T172062",2017-08-12 08:03:45,3.5,1.25
"4421","T172062",2017-08-12 08:05:00,1,1.25
"4422","T172062",2017-08-12 08:06:15,2,1.25
"4423","T172062",2017-08-12 08:07:30,2,1.25
"4424","T172062",2017-08-12 08:08:45,12,1.25
"4425","T172062",2017-08-12 08:10:00,17,1.25
"4426","T172062",2017-08-12 08:11:15,17,1.25
"4427","T172062",2017-08-12 08:12:30,2.5,1.25
"4428","T172062",2017-08-12 08:13:45,2.5,1.25
"4429","T172062",2017-08-12 08:15:00,2.5,1.25
"4430","T172062",2017-08-12 08:16:15,2,1.25
"4431","T172062",2017-08-12 08:17:30,2.5,1.25
"4432","T172062",2017-08-12 08:18:45,1,1.25
"4433","T172062",2017-08-12 08:20:00,2.5,1.25
"4434","T172062",2017-08-12 08:21:15,1.5,1.25
"4435","T172062",2017-08-12 08:22:30,2.5,1.25
"4436","T172062",2017-08-12 08:23:45,2.5,1.25
"4437","T172062",2017-08-12 08:25:00,2,1.25
"4438","T172062",2017-08-12 08:26:15,2.5,1.25
"4439","T172062",2017-08-12 08:27:30,14.5,1.25
"4440","T172062",2017-08-12 08:28:45,6.5,1.25
"4441","T172062",2017-08-12 08:30:00,0.5,1.25
"4442","T172062",2017-08-12 08:31:15,4,1.25
"4443","T172062",2017-08-12 08:32:30,1.5,1.25
"4444","T172062",2017-08-12 08:33:45,1.5,1.25
"4445","T172062",2017-08-12 08:35:00,2.5,1.25
"4446","T172062",2017-08-12 08:36:15,2.5,1.25
"4447","T172062",2017-08-12 08:37:30,2,1.25
"4448","T172062",2017-08-12 08:38:45,2,1.25
"4449","T172062",2017-08-12 08:40:00,1.5,1.25
"4450","T172062",2017-08-12 08:41:15,4,1.25
"4451","T172062",2017-08-12 08:42:30,2.5,1.25
"4452","T172062",2017-08-12 08:43:45,2.5,1.25
"4453","T172062",2017-08-12 08:45:00,2.5,1.25
"4454","T172062",2017-08-12 08:46:15,2.5,1.25
"4455","T172062",2017-08-12 08:47:30,2.5,1.25
"4456","T172062",2017-08-12 08:48:45,2,1.25
"4457","T172062",2017-08-12 08:50:00,2,1.25
"4458","T172062",2017-08-12 08:51:15,0.5,1.25
"4459","T172062",2017-08-12 08:52:30,2,1.25
"4460","T172062",2017-08-12 08:53:45,2.5,1.25
"4461","T172062",2017-08-12 08:55:00,1.5,1.25
"4462","T172062",2017-08-12 08:56:15,2.5,1.25
"4463","T172062",2017-08-12 08:57:30,1.5,1.25
"4464","T172062",2017-08-12 08:58:45,1,1.25
"4465","T172062",2017-08-12 09:00:00,1.5,1.25
"4466","T172062",2017-08-12 09:01:15,1.5,1.25
"4467","T172062",2017-08-12 09:02:30,2.5,1.25
"4468","T172062",2017-08-12 09:03:45,1.5,1.25
"4469","T172062",2017-08-12 09:05:00,1,1.25
"4470","T172062",2017-08-12 09:06:15,1.5,1.25
"4471","T172062",2017-08-12 09:07:30,2.5,1.25
"4472","T172062",2017-08-12 09:08:45,1,1.25
"4473","T172062",2017-08-12 09:10:00,2.5,1.25
"4474","T172062",2017-08-12 09:11:15,2.5,1.25
"4475","T172062",2017-08-12 09:12:30,2.5,1.25
"4476","T172062",2017-08-12 09:13:45,1.5,1.25
"4477","T172062",2017-08-12 09:15:00,3,1.25
"4478","T172062",2017-08-12 09:16:15,1.5,1.25
"4479","T172062",2017-08-12 09:17:30,2.5,1.25
"4480","T172062",2017-08-12 09:18:45,4.5,1.25
"4481","T172062",2017-08-12 09:20:00,1.5,1.25
"4482","T172062",2017-08-12 09:21:15,1.5,1.25
"4483","T172062",2017-08-12 09:22:30,4.5,1.25
"4484","T172062",2017-08-12 09:23:45,7,1.25
"4485","T172062",2017-08-12 09:25:00,1.5,1.25
"4486","T172062",2017-08-12 09:26:15,0.5,1.25
"4487","T172062",2017-08-12 09:27:30,1.5,1.25
"4488","T172062",2017-08-12 09:28:45,2.5,1.25
"4489","T172062",2017-08-12 09:30:00,6,1.25
"4490","T172062",2017-08-12 09:31:15,1,1.25
"4491","T172062",2017-08-12 09:32:30,1.5,1.25
"4492","T172062",2017-08-12 09:33:45,3.5,1.25
"4493","T172062",2017-08-12 09:35:00,4,1.25
"4494","T172062",2017-08-12 09:36:15,1.5,1.25
"4495","T172062",2017-08-12 09:37:30,1.5,1.25
"4496","T172062",2017-08-12 09:38:45,1.5,1.25
"4497","T172062",2017-08-12 09:40:00,2.5,1.25
"4498","T172062",2017-08-12 09:41:15,1,1.25
"4499","T172062",2017-08-12 09:42:30,6.5,1.25
"4500","T172062",2017-08-12 09:43:45,1.5,1.25
"4501","T172062",2017-08-12 09:45:00,1.5,1.25
"4502","T172062",2017-08-12 09:46:15,2.5,1.25
"4503","T172062",2017-08-12 09:47:30,6,1.25
"4504","T172062",2017-08-12 09:48:45,1.5,1.25
"4505","T172062",2017-08-12 09:50:00,0.5,1.25
"4506","T172062",2017-08-12 09:51:15,1.5,1.25
"4507","T172062",2017-08-12 09:52:30,8,1.25
"4508","T172062",2017-08-12 09:53:45,7,1.25
"4509","T172062",2017-08-12 09:55:00,1.5,1.25
"4510","T172062",2017-08-12 09:56:15,5.5,1.25
"4511","T172062",2017-08-12 09:57:30,4,1.25
"4512","T172062",2017-08-12 09:58:45,1,1.25
"4513","T172062",2017-08-12 10:00:00,1.5,1.25
"4514","T172062",2017-08-12 10:01:15,4,1.25
"4515","T172062",2017-08-12 10:02:30,1.5,1.25
"4516","T172062",2017-08-12 10:03:45,1.5,1.25
"4517","T172062",2017-08-12 10:05:00,2.5,1.25
"4518","T172062",2017-08-12 10:06:15,2.5,1.25
"4519","T172062",2017-08-12 10:07:30,2.5,1.25
"4520","T172062",2017-08-12 10:08:45,1.5,1.25
"4521","T172062",2017-08-12 10:10:00,1.5,1.25
"4522","T172062",2017-08-12 10:11:15,1,1.25
"4523","T172062",2017-08-12 10:12:30,9.5,1.25
"4524","T172062",2017-08-12 10:13:45,0.5,1.25
"4525","T172062",2017-08-12 10:15:00,0.5,1.25
"4526","T172062",2017-08-12 10:16:15,0.5,1.25
"4527","T172062",2017-08-12 10:17:30,0.5,1.25
"4528","T172062",2017-08-12 10:18:45,1.5,1.25
"4529","T172062",2017-08-12 10:20:00,2,1.25
"4530","T172062",2017-08-12 10:21:15,1.5,1.25
"4531","T172062",2017-08-12 10:22:30,2.5,1.25
"4532","T172062",2017-08-12 10:23:45,2,1.25
"4533","T172062",2017-08-12 10:25:00,0.5,1.25
"4534","T172062",2017-08-12 10:26:15,5.5,1.25
"4535","T172062",2017-08-12 10:27:30,7.5,1.25
"4536","T172062",2017-08-12 10:28:45,5.5,1.25
"4537","T172062",2017-08-12 10:30:00,1,1.25
"4538","T172062",2017-08-12 10:31:15,4,1.25
"4539","T172062",2017-08-12 10:32:30,5.5,1.25
"4540","T172062",2017-08-12 10:33:45,1,1.25
"4541","T172062",2017-08-12 10:35:00,1.5,1.25
"4542","T172062",2017-08-12 10:36:15,9.5,1.25
"4543","T172062",2017-08-12 10:37:30,14.5,1.25
"4544","T172062",2017-08-12 10:38:45,12,1.25
"4545","T172062",2017-08-12 10:40:00,9.5,1.25
"4546","T172062",2017-08-12 10:41:15,0.5,1.25
"4547","T172062",2017-08-12 10:42:30,1,1.25
"4548","T172062",2017-08-12 10:43:45,4,1.25
"4549","T172062",2017-08-12 10:45:00,7.5,1.25
"4550","T172062",2017-08-12 10:46:15,1,1.25
"4551","T172062",2017-08-12 10:47:30,5.5,1.25
"4552","T172062",2017-08-12 10:48:45,1.5,1.25
"4553","T172062",2017-08-12 10:50:00,1.5,1.25
"4554","T172062",2017-08-12 10:51:15,2.5,1.25
"4555","T172062",2017-08-12 10:52:30,17.5,1.25
"4556","T172062",2017-08-12 10:53:45,17.5,1.25
"4557","T172062",2017-08-12 10:55:00,17.5,1.25
"4558","T172062",2017-08-12 10:56:15,12,1.25
"4559","T172062",2017-08-12 10:57:30,7.5,1.25
"4560","T172062",2017-08-12 10:58:45,1.5,1.25
"4561","T172062",2017-08-12 11:00:00,0.5,1.25
"4562","T172062",2017-08-12 11:01:15,10.5,1.25
"4563","T172062",2017-08-12 11:02:30,16,1.25
"4564","T172062",2017-08-12 11:03:45,19,1.25
"4565","T172062",2017-08-12 11:05:00,22.5,1.25
"4566","T172062",2017-08-12 11:06:15,19,1.25
"4567","T172062",2017-08-12 11:07:30,12.5,1.25
"4568","T172062",2017-08-12 11:08:45,0.5,1.25
"4569","T172062",2017-08-12 11:10:00,0.5,1.25
"4570","T172062",2017-08-12 11:11:15,1,1.25
"4571","T172062",2017-08-12 11:12:30,4.5,1.25
"4572","T172062",2017-08-12 11:13:45,2,1.25
"4573","T172062",2017-08-12 11:15:00,1.5,1.25
"4574","T172062",2017-08-12 11:16:15,5.5,1.25
"4575","T172062",2017-08-12 11:17:30,10.5,1.25
"4576","T172062",2017-08-12 11:18:45,12.5,1.25
"4577","T172062",2017-08-12 11:20:00,16,1.25
"4578","T172062",2017-08-12 11:21:15,12.5,1.25
"4579","T172062",2017-08-12 11:22:30,1.5,1.25
"4580","T172062",2017-08-12 11:23:45,1.5,1.25
"4581","T172062",2017-08-12 11:25:00,3.5,1.25
"4582","T172062",2017-08-12 11:26:15,1,1.25
"4583","T172062",2017-08-12 11:27:30,1.5,1.25
"4584","T172062",2017-08-12 11:28:45,12.5,1.25
"4585","T172062",2017-08-12 11:30:00,12.5,1.25
"4586","T172062",2017-08-12 11:31:15,12.5,1.25
"4587","T172062",2017-08-12 11:32:30,10.5,1.25
"4588","T172062",2017-08-12 11:33:45,7,1.25
"4589","T172062",2017-08-12 11:35:00,0.5,1.25
"4590","T172062",2017-08-12 11:36:15,1.5,1.25
"4591","T172062",2017-08-12 11:37:30,3.5,1.25
"4592","T172062",2017-08-12 11:38:45,9,1.25
"4593","T172062",2017-08-12 11:40:00,5.5,1.25
"4594","T172062",2017-08-12 11:41:15,0.5,1.25
"4595","T172062",2017-08-12 11:42:30,1,1.25
"4596","T172062",2017-08-12 11:43:45,5.5,1.25
"4597","T172062",2017-08-12 11:45:00,10.5,1.25
"4598","T172062",2017-08-12 11:46:15,10.5,1.25
"4599","T172062",2017-08-12 11:47:30,9,1.25
"4600","T172062",2017-08-12 11:48:45,0.5,1.25
"4601","T172062",2017-08-12 11:50:00,1,1.25
"4602","T172062",2017-08-12 11:51:15,12.5,1.25
"4603","T172062",2017-08-12 11:52:30,12.5,1.25
"4604","T172062",2017-08-12 11:53:45,12.5,1.25
"4605","T172062",2017-08-12 11:55:00,5.5,1.25
"4606","T172062",2017-08-12 11:56:15,1,1.25
"4607","T172062",2017-08-12 11:57:30,2,1.25
"4608","T172062",2017-08-12 11:58:45,12.5,1.25
"4609","T172062",2017-08-12 12:00:00,16.5,1.25
"4610","T172062",2017-08-12 12:01:15,14,1.25
"4611","T172062",2017-08-12 12:02:30,7.5,1.25
"4612","T172062",2017-08-12 12:03:45,1.5,1.25
"4613","T172062",2017-08-12 12:05:00,7.5,1.25
"4614","T172062",2017-08-12 12:06:15,16.5,1.25
"4615","T172062",2017-08-12 12:07:30,16.5,1.25
"4616","T172062",2017-08-12 12:08:45,16.5,1.25
"4617","T172062",2017-08-12 12:10:00,9,1.25
"4618","T172062",2017-08-12 12:11:15,1,1.25
"4619","T172062",2017-08-12 12:12:30,1.5,1.25
"4620","T172062",2017-08-12 12:13:45,11,1.25
"4621","T172062",2017-08-12 12:15:00,16.5,1.25
"4622","T172062",2017-08-12 12:16:15,16.5,1.25
"4623","T172062",2017-08-12 12:17:30,14,1.25
"4624","T172062",2017-08-12 12:18:45,16.5,1.25
"4625","T172062",2017-08-12 12:20:00,11,1.25
"4626","T172062",2017-08-12 12:21:15,1,1.25
"4627","T172062",2017-08-12 12:22:30,1.5,1.25
"4628","T172062",2017-08-12 12:23:45,2.5,1.25
"4629","T172062",2017-08-12 12:25:00,14,1.25
"4630","T172062",2017-08-12 12:26:15,16.5,1.25
"4631","T172062",2017-08-12 12:27:30,16.5,1.25
"4632","T172062",2017-08-12 12:28:45,11,1.25
"4633","T172062",2017-08-12 12:30:00,1.5,1.25
"4634","T172062",2017-08-12 12:31:15,1.5,1.25
"4635","T172062",2017-08-12 12:32:30,11,1.25
"4636","T172062",2017-08-12 12:33:45,11,1.25
"4637","T172062",2017-08-12 12:35:00,0.5,1.25
"4638","T172062",2017-08-12 12:36:15,6.5,1.25
"4639","T172062",2017-08-12 12:37:30,14,1.25
"4640","T172062",2017-08-12 12:38:45,16.5,1.25
"4641","T172062",2017-08-12 12:40:00,14,1.25
"4642","T172062",2017-08-12 12:41:15,16.5,1.25
"4643","T172062",2017-08-12 12:42:30,5,1.25
"4644","T172062",2017-08-12 12:43:45,1.5,1.25
"4645","T172062",2017-08-12 12:45:00,6.5,1.25
"4646","T172062",2017-08-12 12:46:15,1,1.25
"4647","T172062",2017-08-12 12:47:30,19.5,1.25
"4648","T172062",2017-08-12 12:48:45,19.5,1.25
"4649","T172062",2017-08-12 12:50:00,16.5,1.25
"4650","T172062",2017-08-12 12:51:15,14,1.25
"4651","T172062",2017-08-12 12:52:30,14,1.25
"4652","T172062",2017-08-12 12:53:45,6.5,1.25
"4653","T172062",2017-08-12 12:55:00,1,1.25
"4654","T172062",2017-08-12 12:56:15,3,1.25
"4655","T172062",2017-08-12 12:57:30,11,1.25
"4656","T172062",2017-08-12 12:58:45,11,1.25
"4657","T172062",2017-08-12 13:00:00,11,1.25
"4658","T172062",2017-08-12 13:01:15,0.5,1.25
"4659","T172062",2017-08-12 13:02:30,1.5,1.25
"4660","T172062",2017-08-12 13:03:45,11,1.25
"4661","T172062",2017-08-12 13:05:00,12,1.25
"4662","T172062",2017-08-12 13:06:15,9,1.25
"4663","T172062",2017-08-12 13:07:30,1.5,1.25
"4664","T172062",2017-08-12 13:08:45,6,1.25
"4665","T172062",2017-08-12 13:10:00,1.5,1.25
"4666","T172062",2017-08-12 13:11:15,4.5,1.25
"4667","T172062",2017-08-12 13:12:30,15,1.25
"4668","T172062",2017-08-12 13:13:45,13.5,1.25
"4669","T172062",2017-08-12 13:15:00,12.5,1.25
"4670","T172062",2017-08-12 13:16:15,10,1.25
"4671","T172062",2017-08-12 13:17:30,0.5,1.25
"4672","T172062",2017-08-12 13:18:45,0.5,1.25
"4673","T172062",2017-08-12 13:20:00,11,1.25
"4674","T172062",2017-08-12 13:21:15,12.5,1.25
"4675","T172062",2017-08-12 13:22:30,12.5,1.25
"4676","T172062",2017-08-12 13:23:45,9,1.25
"4677","T172062",2017-08-12 13:25:00,1.5,1.25
"4678","T172062",2017-08-12 13:26:15,1.5,1.25
"4679","T172062",2017-08-12 13:27:30,9,1.25
"4680","T172062",2017-08-12 13:28:45,12,1.25
"4681","T172062",2017-08-12 13:30:00,12.5,1.25
"4682","T172062",2017-08-12 13:31:15,1.5,1.25
"4683","T172062",2017-08-12 13:32:30,0.5,1.25
"4684","T172062",2017-08-12 13:33:45,3.5,1.25
"4685","T172062",2017-08-12 13:35:00,11,1.25
"4686","T172062",2017-08-12 13:36:15,12.5,1.25
"4687","T172062",2017-08-12 13:37:30,12,1.25
"4688","T172062",2017-08-12 13:38:45,9,1.25
"4689","T172062",2017-08-12 13:40:00,1.5,1.25
"4690","T172062",2017-08-12 13:41:15,1.5,1.25
"4691","T172062",2017-08-12 13:42:30,10,1.25
"4692","T172062",2017-08-12 13:43:45,11,1.25
"4693","T172062",2017-08-12 13:45:00,12.5,1.25
"4694","T172062",2017-08-12 13:46:15,0.5,1.25
"4695","T172062",2017-08-12 13:47:30,0.5,1.25
"4696","T172062",2017-08-12 13:48:45,12,1.25
"4697","T172062",2017-08-12 13:50:00,12.5,1.25
"4698","T172062",2017-08-12 13:51:15,12.5,1.25
"4699","T172062",2017-08-12 13:52:30,9,1.25
"4700","T172062",2017-08-12 13:53:45,0.5,1.25
"4701","T172062",2017-08-12 13:55:00,2.5,1.25
"4702","T172062",2017-08-12 13:56:15,11,1.25
"4703","T172062",2017-08-12 13:57:30,12.5,1.25
"4704","T172062",2017-08-12 13:58:45,12.5,61.25
"4705","T172062",2017-08-12 15:00:00,17.5,1.25
"4706","T172062",2017-08-12 15:01:15,3.5,1.25
"4707","T172062",2017-08-12 15:02:30,3.5,1.25
"4708","T172062",2017-08-12 15:03:45,10.5,1.25
"4709","T172062",2017-08-12 15:05:00,24.5,1.25
"4710","T172062",2017-08-12 15:06:15,17.5,1.25
"4711","T172062",2017-08-12 15:07:30,17.5,1.25
"4712","T172062",2017-08-12 15:08:45,17.5,1.25
"4713","T172062",2017-08-12 15:10:00,10.5,1.25
"4714","T172062",2017-08-12 15:11:15,3.5,1.25
"4715","T172062",2017-08-12 15:12:30,3.5,1.25
"4716","T172062",2017-08-12 15:13:45,10.5,1.25
"4717","T172062",2017-08-12 15:15:00,17.5,1.25
"4718","T172062",2017-08-12 15:16:15,10.5,1.25
"4719","T172062",2017-08-12 15:17:30,10.5,1.25
"4720","T172062",2017-08-12 15:18:45,10.5,1.25
"4721","T172062",2017-08-12 15:20:00,3.5,1.25
"4722","T172062",2017-08-12 15:21:15,3.5,1.25
"4723","T172062",2017-08-12 15:22:30,10.5,1.25
"4724","T172062",2017-08-12 15:23:45,10.5,1.25
"4725","T172062",2017-08-12 15:25:00,10.5,1.25
"4726","T172062",2017-08-12 15:26:15,3.5,1.25
"4727","T172062",2017-08-12 15:27:30,3.5,1.25
"4728","T172062",2017-08-12 15:28:45,10.5,1.25
"4729","T172062",2017-08-12 15:30:00,10.5,1.25
"4730","T172062",2017-08-12 15:31:15,10.5,1.25
"4731","T172062",2017-08-12 15:32:30,3.5,1.25
"4732","T172062",2017-08-12 15:33:45,3.5,1.25
"4733","T172062",2017-08-12 15:35:00,10.5,1.25
"4734","T172062",2017-08-12 15:36:15,10.5,1.25
"4735","T172062",2017-08-12 15:37:30,3.5,1.25
"4736","T172062",2017-08-12 15:38:45,3.5,1.25
"4737","T172062",2017-08-12 15:40:00,17.5,1.25
"4738","T172062",2017-08-12 15:41:15,17.5,1.25
"4739","T172062",2017-08-12 15:42:30,17.5,1.25
"4740","T172062",2017-08-12 15:43:45,3.5,1.25
"4741","T172062",2017-08-12 15:45:00,3.5,1.25
"4742","T172062",2017-08-12 15:46:15,3.5,1.25
"4743","T172062",2017-08-12 15:47:30,10.5,1.25
"4744","T172062",2017-08-12 15:48:45,10.5,1.25
"4745","T172062",2017-08-12 15:50:00,3.5,1.25
"4746","T172062",2017-08-12 15:51:15,3.5,1.25
"4747","T172062",2017-08-12 15:52:30,3.5,1.25
"4748","T172062",2017-08-12 15:53:45,34.5,1.25
"4749","T172062",2017-08-12 15:55:00,125,1.25
"4750","T172062",2017-08-12 15:56:15,222,1.25
"4751","T172062",2017-08-12 15:57:30,332.5,1.25
"4752","T172062",2017-08-12 15:58:45,388,61.25
"4753","T172062",2017-08-12 17:00:00,5,1.25
"4754","T172062",2017-08-12 17:01:15,5,1.25
"4755","T172062",2017-08-12 17:02:30,104.5,1.25
"4756","T172062",2017-08-12 17:03:45,208.5,1.25
"4757","T172062",2017-08-12 17:05:00,303.5,1.25
"4758","T172062",2017-08-12 17:06:15,455,1.25
"4759","T172062",2017-08-12 17:07:30,531,1.25
"4760","T172062",2017-08-12 17:08:45,531,1.25
"4761","T172062",2017-08-12 17:10:00,531,1.25
"4762","T172062",2017-08-12 17:11:15,531,1.25
"4763","T172062",2017-08-12 17:12:30,531,1.25
"4764","T172062",2017-08-12 17:13:45,531,1.25
"4765","T172062",2017-08-12 17:15:00,531,1.25
"4766","T172062",2017-08-12 17:16:15,455,1.25
"4767","T172062",2017-08-12 17:17:30,379.5,1.25
"4768","T172062",2017-08-12 17:18:45,303.5,1.25
"4769","T172062",2017-08-12 17:20:00,171,1.25
"4770","T172062",2017-08-12 17:21:15,47.5,1.25
"4771","T172062",2017-08-12 17:22:30,5,1.25
"4772","T172062",2017-08-12 17:23:45,5,1.25
"4773","T172062",2017-08-12 17:25:00,14,1.25
"4774","T172062",2017-08-12 17:26:15,5,1.25
"4775","T172062",2017-08-12 17:27:30,14,1.25
"4776","T172062",2017-08-12 17:28:45,5,1.25
"4777","T172062",2017-08-12 17:30:00,5,1.25
"4778","T172062",2017-08-12 17:31:15,14,1.25
"4779","T172062",2017-08-12 17:32:30,14,1.25
"4780","T172062",2017-08-12 17:33:45,5,1.25
"4781","T172062",2017-08-12 17:35:00,5,1.25
"4782","T172062",2017-08-12 17:36:15,5,1.25
"4783","T172062",2017-08-12 17:37:30,5,1.25
"4784","T172062",2017-08-12 17:38:45,5,1.25
"4785","T172062",2017-08-12 17:40:00,14,1.25
"4786","T172062",2017-08-12 17:41:15,5,1.25
"4787","T172062",2017-08-12 17:42:30,5,1.25
"4788","T172062",2017-08-12 17:43:45,14,1.25
"4789","T172062",2017-08-12 17:45:00,5,1.25
"4790","T172062",2017-08-12 17:46:15,5,1.25
"4791","T172062",2017-08-12 17:47:30,33,1.25
"4792","T172062",2017-08-12 17:48:45,133,1.25
"4793","T172062",2017-08-12 17:50:00,303.5,1.25
"4794","T172062",2017-08-12 17:51:15,379.5,1.25
"4795","T172062",2017-08-12 17:52:30,455,1.25
"4796","T172062",2017-08-12 17:53:45,531,1.25
"4797","T172062",2017-08-12 17:55:00,531,1.25
"4798","T172062",2017-08-12 17:56:15,531,1.25
"4799","T172062",2017-08-12 17:57:30,531,1.25
"4800","T172062",2017-08-12 17:58:45,531,1.25
"4801","T172062",2017-08-12 18:00:00,531,1.25
"4802","T172062",2017-08-12 18:01:15,531,1.25
"4803","T172062",2017-08-12 18:02:30,455,1.25
"4804","T172062",2017-08-12 18:03:45,379.5,1.25
"4805","T172062",2017-08-12 18:05:00,208.5,1.25
"4806","T172062",2017-08-12 18:06:15,85.5,1.25
"4807","T172062",2017-08-12 18:07:30,5,1.25
"4808","T172062",2017-08-12 18:08:45,5,1.25
"4809","T172062",2017-08-12 18:10:00,5,1.25
"4810","T172062",2017-08-12 18:11:15,14,1.25
"4811","T172062",2017-08-12 18:12:30,133,1.25
"4812","T172062",2017-08-12 18:13:45,246.5,1.25
"4813","T172062",2017-08-12 18:15:00,379.5,1.25
"4814","T172062",2017-08-12 18:16:15,455,1.25
"4815","T172062",2017-08-12 18:17:30,531,1.25
"4816","T172062",2017-08-12 18:18:45,531,1.25
"4817","T172062",2017-08-12 18:20:00,531,1.25
"4818","T172062",2017-08-12 18:21:15,531,1.25
"4819","T172062",2017-08-12 18:22:30,531,1.25
"4820","T172062",2017-08-12 18:23:45,455,1.25
"4821","T172062",2017-08-12 18:25:00,379.5,1.25
"4822","T172062",2017-08-12 18:26:15,303.5,1.25
"4823","T172062",2017-08-12 18:27:30,171,1.25
"4824","T172062",2017-08-12 18:28:45,66.5,1.25
"4825","T172062",2017-08-12 18:30:00,5,1.25
"4826","T172062",2017-08-12 18:31:15,5,1.25
"4827","T172062",2017-08-12 18:32:30,5,1.25
"4828","T172062",2017-08-12 18:33:45,5,1.25
"4829","T172062",2017-08-12 18:35:00,5,1.25
"4830","T172062",2017-08-12 18:36:15,5,1.25
"4831","T172062",2017-08-12 18:37:30,14,1.25
"4832","T172062",2017-08-12 18:38:45,14,1.25
"4833","T172062",2017-08-12 18:40:00,14,1.25
"4834","T172062",2017-08-12 18:41:15,14,1.25
"4835","T172062",2017-08-12 18:42:30,5,1.25
"4836","T172062",2017-08-12 18:43:45,5,1.25
"4837","T172062",2017-08-12 18:45:00,14,1.25
"4838","T172062",2017-08-12 18:46:15,5,1.25
"4839","T172062",2017-08-12 18:47:30,5,1.25
"4840","T172062",2017-08-12 18:48:45,5,1.25
"4841","T172062",2017-08-12 18:50:00,5,1.25
"4842","T172062",2017-08-12 18:51:15,5,1.25
"4843","T172062",2017-08-12 18:52:30,5,1.25
"4844","T172062",2017-08-12 18:53:45,5,1.25
"4845","T172062",2017-08-12 18:55:00,5,1.25
"4846","T172062",2017-08-12 18:56:15,5,1.25
"4847","T172062",2017-08-12 18:57:30,5,1.25
"4848","T172062",2017-08-12 18:58:45,5,1.25
"4849","T172062",2017-08-12 19:00:00,5,1.25
"4850","T172062",2017-08-12 19:01:15,5,1.25
"4851","T172062",2017-08-12 19:02:30,5,1.25
"4852","T172062",2017-08-12 19:03:45,5,1.25
"4853","T172062",2017-08-12 19:05:00,5,1.25
"4854","T172062",2017-08-12 19:06:15,5,1.25
"4855","T172062",2017-08-12 19:07:30,5,1.25
"4856","T172062",2017-08-12 19:08:45,5,1.25
"4857","T172062",2017-08-12 19:10:00,5,1.25
"4858","T172062",2017-08-12 19:11:15,5,1.25
"4859","T172062",2017-08-12 19:12:30,5,1.25
"4860","T172062",2017-08-12 19:13:45,5,1.25
"4861","T172062",2017-08-12 19:15:00,5,1.25
"4862","T172062",2017-08-12 19:16:15,5,1.25
"4863","T172062",2017-08-12 19:17:30,5,1.25
"4864","T172062",2017-08-12 19:18:45,15.5,1.25
"4865","T172062",2017-08-12 19:20:00,5,1.25
"4866","T172062",2017-08-12 19:21:15,5,1.25
"4867","T172062",2017-08-12 19:22:30,15.5,1.25
"4868","T172062",2017-08-12 19:23:45,5,1.25
